Color,Crash,Day,Hour,Minute,Second
1,3.18,21,11,35,36
0,1.06,21,11,35,6
1,2.3,21,11,34,56
1,746.0,21,11,34,31
1,14.2,21,11,32,30
0,1.16,21,11,31,35
0,1.33,21,11,31,25
1,3.23,21,11,31,10
0,1.28,21,11,30,40
1,2.02,21,11,30,25
0,1.67,21,11,30,5
1,3.29,21,11,29,45
0,1.01,21,11,29,15
0,1.14,21,11,29,5
0,1.25,21,11,28,55
1,3.37,21,11,28,40
1,5.28,21,11,28,10
0,1.8,21,11,27,30
1,27.1,21,11,27,10
0,1.0,21,11,26,5
0,1.61,21,11,25,55
0,1.23,21,11,25,40
0,1.59,21,11,25,25
1,2.43,21,11,25,5
0,1.0,21,11,24,40
1,3.25,21,11,24,30
0,1.7,21,11,24,5
0,1.49,21,11,23,45
0,1.17,21,11,23,25
0,1.59,21,11,23,15
0,1.64,21,11,22,55
1,2.18,21,11,22,40
1,2.08,21,11,22,15
0,1.0,21,11,21,55
1,33.7,21,11,21,45
0,1.1,21,11,20,35
1,64.7,21,11,20,25
1,2.92,21,11,19,5
1,5.24,21,11,18,35
0,1.25,21,11,18,0
1,5.26,21,11,17,45
0,1.0,21,11,17,5
1,3.41,21,11,16,55
1,4.13,21,11,16,25
1,6.74,21,11,15,55
1,17.5,21,11,15,10
0,1.48,21,11,14,15
1,5.19,21,11,13,55
0,1.31,21,11,13,20
1,3.24,21,11,13,5
1,77.8,21,11,12,35
0,1.76,21,11,11,15
1,9.58,21,11,10,55
1,2.27,21,11,10,4
0,1.0,21,11,9,39
1,3.55,21,11,9,29
0,1.85,21,11,8,59
0,1.89,21,11,8,39
1,58.7,21,11,8,19
0,1.26,21,11,6,59
0,1.41,21,11,6,49
0,1.02,21,11,6,29
0,1.35,21,11,6,19
0,1.68,21,11,6,4
0,1.27,21,11,5,49
1,3.62,21,11,5,34
1,2.09,21,11,5,4
1,9.85,21,11,4,39
0,1.33,21,11,3,54
1,3.13,21,11,3,39
0,1.21,21,11,3,9
1,2.17,21,11,2,54
0,1.67,21,11,2,34
0,1.35,21,11,2,14
0,1.1,21,11,1,59
1,2.96,21,11,1,44
0,1.93,21,11,1,19
0,1.81,21,11,0,59
1,3.68,21,11,0,39
1,808.0,21,11,0,4
1,12.2,21,10,57,59
0,1.02,21,10,57,9
1,2.32,21,10,56,59
1,3.45,21,10,56,34
1,2.45,21,10,56,4
1,2.57,21,10,55,39
1,4.38,21,10,55,14
1,2.35,21,10,54,39
0,1.32,21,10,54,14
0,1.27,21,10,53,59
1,2.06,21,10,53,44
1,2.45,21,10,53,24
0,1.25,21,10,52,59
0,1.01,21,10,52,44
1,2.77,21,10,52,34
0,1.74,21,10,52,9
0,1.0,21,10,51,49
1,7.82,21,10,51,39
1,2.21,21,10,50,54
1,2.48,21,10,50,29
0,1.01,21,10,50,4
1,4.46,21,10,49,53
1,2.74,21,10,49,18
0,1.76,21,10,48,53
0,1.12,21,10,48,33
1,11.1,21,10,48,23
0,1.64,21,10,47,33
0,1.86,21,10,47,13
0,1.32,21,10,46,53
1,6.77,21,10,46,38
1,3.15,21,10,45,58
0,1.43,21,10,45,28
1,2.25,21,10,45,13
1,2.06,21,10,44,48
0,1.0,21,10,44,28
1,2.2,21,10,44,18
0,1.24,21,10,43,53
0,1.51,21,10,43,38
0,1.24,21,10,43,23
0,1.41,21,10,43,8
1,45.5,21,10,42,53
0,1.49,21,10,41,38
0,1.39,21,10,41,23
1,3.03,21,10,41,3
1,2.44,21,10,40,38
0,1.6,21,10,40,13
0,1.11,21,10,39,53
1,2.55,21,10,39,43
0,1.0,21,10,39,18
0,1.61,21,10,39,8
1,2.16,21,10,38,48
1,2.47,21,10,38,28
1,2.95,21,10,38,3
0,1.83,21,10,37,33
1,2.31,21,10,37,13
0,1.46,21,10,36,48
1,2.51,21,10,36,33
0,1.09,21,10,36,8
1,10.2,21,10,35,58
1,2.26,21,10,35,8
1,4.1,21,10,34,43
0,1.21,21,10,34,8
1,49.2,21,10,33,53
0,1.2,21,10,32,38
1,2.54,21,10,32,28
1,12.2,21,10,32,3
0,1.83,21,10,31,8
1,2.62,21,10,30,48
1,2.58,21,10,30,23
0,1.44,21,10,29,58
0,1.08,21,10,29,43
0,1.0,21,10,29,28
1,2.43,21,10,29,18
1,32.0,21,10,28,53
0,1.12,21,10,27,47
1,5.64,21,10,27,32
1,152.0,21,10,26,57
1,7.33,21,10,25,22
0,1.31,21,10,24,37
0,1.61,21,10,24,22
0,1.0,21,10,24,7
1,29.3,21,10,23,57
0,1.19,21,10,22,52
0,1.12,21,10,22,37
1,49.5,21,10,22,27
0,1.0,21,10,21,12
1,2.02,21,10,21,2
0,1.02,21,10,20,37
1,2.68,21,10,20,27
0,1.45,21,10,20,2
1,7.7,21,10,19,47
0,1.35,21,10,19,2
0,1.87,21,10,18,47
0,1.22,21,10,18,27
0,1.0,21,10,18,12
1,3.09,21,10,18,2
0,1.11,21,10,17,32
0,1.11,21,10,17,22
0,1.53,21,10,17,12
0,1.96,21,10,16,52
0,1.22,21,10,16,32
1,11.2,21,10,16,17
0,1.28,21,10,15,27
1,3.68,21,10,15,12
0,1.36,21,10,14,42
1,2.81,21,10,14,27
0,1.53,21,10,14,2
0,1.17,21,10,13,47
0,1.72,21,10,13,32
0,1.01,21,10,13,17
1,5.26,21,10,13,2
0,1.07,21,10,12,22
1,9.47,21,10,12,12
0,1.44,21,10,11,27
1,5.48,21,10,11,7
0,1.0,21,10,10,32
1,5.03,21,10,10,22
0,1.0,21,10,9,42
0,1.0,21,10,9,32
0,1.02,21,10,9,22
0,1.39,21,10,9,12
0,1.33,21,10,8,57
0,1.59,21,10,8,47
1,6.01,21,10,8,27
1,2.88,21,10,7,47
0,1.04,21,10,7,17
0,1.07,21,10,7,7
0,1.46,21,10,6,57
0,1.36,21,10,6,36
0,1.27,21,10,6,21
0,1.09,21,10,6,12
0,1.55,21,10,5,57
0,1.01,21,10,5,41
0,1.09,21,10,5,31
0,1.0,21,10,5,22
0,1.27,21,10,5,11
1,6.81,21,10,4,56
1,2.31,21,10,4,11
0,1.55,21,10,3,51
1,2.34,21,10,3,31
0,1.53,21,10,3,6
0,1.12,21,10,2,51
1,3.42,21,10,2,41
1,9.76,21,10,2,6
0,1.21,21,10,1,21
1,4.89,21,10,1,6
1,2.4,21,10,0,31
0,1.34,21,10,0,6
1,6.02,21,9,59,51
1,21.1,21,9,59,11
1,2.58,21,9,58,11
0,1.0,21,9,57,46
0,1.48,21,9,57,36
1,2.83,21,9,57,16
0,1.48,21,9,56,51
1,21.5,21,9,56,36
0,1.1,21,9,55,31
1,2.22,21,9,55,21
1,6.99,21,9,54,57
1,2.99,21,9,54,11
0,1.8,21,9,53,46
1,2.0,21,9,53,26
0,1.0,21,9,53,1
0,1.05,21,9,52,51
1,2.87,21,9,52,41
0,1.04,21,9,52,16
1,3.03,21,9,52,6
0,1.14,21,9,51,36
1,2.38,21,9,51,21
1,3.35,21,9,51,1
0,1.0,21,9,50,26
1,24.5,21,9,50,16
1,5.51,21,9,49,11
0,1.63,21,9,48,36
1,7.63,21,9,48,16
0,1.0,21,9,47,31
0,1.01,21,9,47,21
1,2.37,21,9,47,11
0,1.25,21,9,46,46
0,1.09,21,9,46,36
0,1.07,21,9,46,21
1,2.16,21,9,46,11
1,3.85,21,9,45,46
0,1.0,21,9,45,15
1,57.2,21,9,45,5
0,1.0,21,9,43,45
0,1.83,21,9,43,35
0,1.72,21,9,43,15
1,26.6,21,9,42,55
0,1.0,21,9,41,50
1,4.21,21,9,41,40
0,1.15,21,9,41,10
1,2.78,21,9,40,55
1,3.15,21,9,40,30
1,9.63,21,9,40,0
1,3.74,21,9,39,10
0,1.74,21,9,38,40
0,1.05,21,9,38,20
0,1.27,21,9,38,10
1,24.4,21,9,37,50
1,2.28,21,9,36,50
0,1.19,21,9,36,25
0,1.06,21,9,36,10
0,1.09,21,9,36,0
0,1.23,21,9,35,50
0,1.27,21,9,35,35
0,1.55,21,9,35,25
1,2.79,21,9,35,5
0,1.0,21,9,34,40
1,2.88,21,9,34,30
1,7.44,21,9,34,0
0,1.0,21,9,33,15
1,4.65,21,9,33,5
0,1.0,21,9,32,30
1,2.79,21,9,32,20
0,1.31,21,9,31,55
0,1.73,21,9,31,40
1,3.02,21,9,31,20
1,2.33,21,9,30,50
0,1.21,21,9,30,30
0,1.17,21,9,30,15
0,1.1,21,9,30,0
0,1.1,21,9,29,50
0,1.35,21,9,29,40
0,1.38,21,9,29,25
0,1.71,21,9,29,10
0,1.17,21,9,28,50
1,2.55,21,9,28,35
1,2.36,21,9,28,10
0,1.08,21,9,27,45
1,2.81,21,9,27,40
1,9.91,21,9,27,10
0,1.76,21,9,26,20
1,8.44,21,9,26,0
0,1.42,21,9,25,14
0,1.2,21,9,24,59
1,6.44,21,9,24,44
0,1.33,21,9,24,4
0,1.1,21,9,23,49
0,1.09,21,9,23,39
0,1.39,21,9,23,29
1,102.0,21,9,23,9
1,3.3,21,9,21,44
1,3.54,21,9,21,14
1,8.56,21,9,20,44
0,1.69,21,9,19,59
0,1.91,21,9,19,39
0,1.25,21,9,19,19
0,1.71,21,9,19,4
1,3.85,21,9,18,44
1,2.69,21,9,18,14
0,1.14,21,9,17,44
0,1.07,21,9,17,34
0,1.03,21,9,17,24
0,1.59,21,9,17,14
0,1.15,21,9,16,54
1,6.19,21,9,16,44
0,1.31,21,9,16,4
0,1.89,21,9,15,49
0,1.22,21,9,15,29
0,1.03,21,9,15,14
0,1.26,21,9,15,4
1,4.88,21,9,14,49
0,1.0,21,9,14,14
0,1.84,21,9,14,4
1,27.3,21,9,13,44
0,1.0,21,9,12,39
0,1.42,21,9,12,29
0,1.01,21,9,12,14
0,1.8,21,9,11,59
0,1.26,21,9,11,44
1,3.54,21,9,11,29
0,1.34,21,9,11,4
1,6.17,21,9,10,44
0,1.01,21,9,10,4
0,1.94,21,9,9,49
1,4.79,21,9,9,29
0,1.0,21,9,8,54
1,2.99,21,9,8,44
0,1.13,21,9,8,14
0,1.0,21,9,8,4
1,39.3,21,9,7,54
0,1.0,21,9,6,44
0,1.47,21,9,6,34
0,1.71,21,9,6,14
0,1.24,21,9,5,59
1,96.3,21,9,5,44
1,15.4,21,9,4,18
0,1.23,21,9,3,23
1,2.38,21,9,3,8
1,3.54,21,9,2,43
0,1.07,21,9,2,13
1,2.28,21,9,2,3
1,7.35,21,9,1,38
0,1.55,21,9,0,53
0,1.36,21,9,0,38
1,17.3,21,9,0,23
0,1.1,21,8,59,23
0,1.63,21,8,59,13
1,9.68,21,8,58,53
0,1.0,21,8,58,8
0,1.31,21,8,57,58
0,1.94,21,8,57,38
0,1.0,21,8,57,18
0,1.83,21,8,57,8
0,1.67,21,8,56,48
1,2.79,21,8,56,28
0,1.23,21,8,56,3
0,1.19,21,8,55,48
0,1.64,21,8,55,38
0,1.0,21,8,55,18
1,2.89,21,8,55,8
0,1.43,21,8,54,43
1,26.6,21,8,54,23
0,1.5,21,8,53,18
0,1.03,21,8,53,3
0,1.0,21,8,52,53
1,2.56,21,8,52,43
1,4.29,21,8,52,18
1,4.29,21,8,51,43
1,3.3,21,8,51,8
0,1.0,21,8,50,38
0,1.02,21,8,50,28
1,2.3,21,8,50,18
0,1.17,21,8,49,53
1,3.13,21,8,49,43
1,3.32,21,8,49,13
0,1.0,21,8,48,43
0,1.05,21,8,48,33
0,1.03,21,8,48,23
1,35.6,21,8,48,8
1,5.72,21,8,46,58
1,3.23,21,8,46,18
0,1.0,21,8,45,48
0,1.6,21,8,45,38
1,2.8,21,8,45,23
1,18.4,21,8,44,48
0,1.0,21,8,43,52
0,1.21,21,8,43,43
0,1.41,21,8,43,28
1,7.57,21,8,43,12
1,3.09,21,8,42,27
0,1.51,21,8,41,57
0,1.25,21,8,41,42
1,47.7,21,8,41,27
0,1.26,21,8,40,12
1,23.2,21,8,39,57
0,1.38,21,8,38,57
0,1.0,21,8,38,42
1,4.7,21,8,38,32
0,1.27,21,8,37,57
0,1.04,21,8,37,42
1,7.51,21,8,37,32
0,1.0,21,8,36,47
1,2.06,21,8,36,37
0,1.88,21,8,36,12
0,1.49,21,8,35,52
1,2.53,21,8,35,37
0,1.78,21,8,35,12
1,6.05,21,8,34,52
1,5.05,21,8,34,12
1,2.35,21,8,33,32
1,22.2,21,8,33,7
1,6.23,21,8,32,2
0,1.02,21,8,31,22
0,1.3,21,8,31,12
1,8.15,21,8,30,57
0,1.17,21,8,30,12
0,1.23,21,8,30,2
1,2.06,21,8,29,47
1,4.89,21,8,29,22
1,2.42,21,8,28,47
0,1.23,21,8,28,22
1,2.12,21,8,28,12
1,3.36,21,8,27,47
1,138.0,21,8,27,17
1,3.41,21,8,25,47
0,1.12,21,8,25,12
0,1.39,21,8,25,2
1,2.45,21,8,24,47
0,1.5,21,8,24,27
0,1.55,21,8,24,7
1,3.29,21,8,23,47
1,10.8,21,8,23,16
0,1.1,21,8,22,26
0,1.37,21,8,22,16
1,11.4,21,8,22,1
1,2.4,21,8,21,11
1,2.44,21,8,20,46
0,1.7,21,8,20,21
1,6.05,21,8,20,1
0,1.52,21,8,19,21
0,1.0,21,8,19,6
0,1.97,21,8,18,56
1,5.4,21,8,18,31
0,1.02,21,8,17,56
1,2.26,21,8,17,46
0,1.01,21,8,17,21
0,1.03,21,8,17,11
0,1.08,21,8,17,1
1,2.54,21,8,16,51
0,1.3,21,8,16,26
0,1.23,21,8,16,11
0,1.3,21,8,15,56
0,1.94,21,8,15,41
1,11.3,21,8,15,21
0,1.48,21,8,14,31
0,1.73,21,8,14,11
1,5.05,21,8,13,56
1,2.01,21,8,13,16
0,1.19,21,8,12,56
1,2.49,21,8,12,41
0,1.32,21,8,12,16
0,1.19,21,8,12,1
1,4.35,21,8,11,51
0,1.22,21,8,11,16
1,2.04,21,8,11,1
0,1.25,21,8,10,41
1,123.0,21,8,10,26
0,1.28,21,8,8,56
1,10.0,21,8,8,41
0,1.01,21,8,7,51
0,1.07,21,8,7,41
0,1.54,21,8,7,31
1,2.46,21,8,7,16
1,15.5,21,8,6,51
0,1.0,21,8,5,56
0,1.0,21,8,5,46
0,1.2,21,8,5,36
1,25.0,21,8,5,21
1,2.28,21,8,4,16
1,2.93,21,8,3,56
1,2.4,21,8,3,26
1,2.51,21,8,3,1
0,1.04,21,8,2,36
0,1.22,21,8,2,25
0,1.91,21,8,2,10
1,4.82,21,8,1,50
1,4.47,21,8,1,15
0,1.51,21,8,0,40
0,1.0,21,8,0,20
1,3.04,21,8,0,10
1,13.9,21,7,59,45
1,4.31,21,7,58,50
0,1.99,21,7,58,15
0,1.15,21,7,57,55
1,2.0,21,7,57,40
1,2.26,21,7,57,20
0,1.09,21,7,56,55
0,1.03,21,7,56,45
1,4.39,21,7,56,30
0,1.54,21,7,55,55
1,2.15,21,7,55,40
1,6.55,21,7,55,15
1,179.0,21,7,54,25
1,160.0,21,7,52,45
0,1.95,21,7,51,15
1,26.7,21,7,50,50
1,3.61,21,7,49,45
0,1.0,21,7,49,15
1,24.4,21,7,49,0
1,4.91,21,7,47,55
0,1.15,21,7,47,20
0,1.01,21,7,47,5
1,4.41,21,7,46,55
1,5.75,21,7,46,20
1,31.6,21,7,45,45
0,1.27,21,7,44,35
0,1.79,21,7,44,20
0,1.32,21,7,44,0
0,1.3,21,7,43,45
1,2.87,21,7,43,35
0,1.97,21,7,43,4
0,1.07,21,7,42,45
0,1.55,21,7,42,34
0,1.09,21,7,42,14
1,2.82,21,7,42,4
0,1.0,21,7,41,34
1,2.87,21,7,41,24
1,2.5,21,7,40,59
0,1.44,21,7,40,34
0,1.16,21,7,40,19
1,6.21,21,7,40,4
1,4.75,21,7,39,24
0,1.0,21,7,38,49
0,1.4,21,7,38,39
0,1.99,21,7,38,24
0,1.77,21,7,37,59
0,1.05,21,7,37,44
1,61.2,21,7,37,29
1,4.0,21,7,36,9
1,5.43,21,7,35,39
0,1.71,21,7,34,59
0,1.01,21,7,34,39
0,1.25,21,7,34,29
0,1.53,21,7,34,14
1,2.19,21,7,33,59
1,2.53,21,7,33,34
0,1.16,21,7,33,9
1,3.28,21,7,32,59
1,6.27,21,7,32,29
0,1.0,21,7,31,49
1,6.33,21,7,31,39
0,1.24,21,7,30,59
1,13.7,21,7,30,44
1,9.91,21,7,29,49
0,1.6,21,7,28,59
1,29.8,21,7,28,41
0,1.66,21,7,27,39
0,1.0,21,7,27,19
1,2.47,21,7,27,9
1,2.11,21,7,26,44
0,1.03,21,7,26,19
0,1.0,21,7,26,9
1,4.83,21,7,25,59
0,1.98,21,7,25,24
1,2.84,21,7,25,4
1,3.19,21,7,24,34
0,1.01,21,7,24,4
1,2.96,21,7,23,53
0,1.57,21,7,23,29
1,62.6,21,7,23,8
1,2.28,21,7,21,48
0,1.79,21,7,21,23
0,1.84,21,7,21,3
0,1.75,21,7,20,43
1,84.5,21,7,20,23
0,1.15,21,7,19,3
0,1.25,21,7,18,48
0,1.0,21,7,18,33
0,1.0,21,7,18,23
1,4.13,21,7,18,13
0,1.69,21,7,17,43
1,5.28,21,7,17,23
0,1.0,21,7,16,43
0,1.26,21,7,16,33
1,2.54,21,7,16,23
1,3.68,21,7,15,58
0,1.95,21,7,15,23
1,3.56,21,7,15,3
1,2.27,21,7,14,33
0,1.95,21,7,14,8
1,5.6,21,7,13,48
0,1.26,21,7,13,8
1,4.22,21,7,12,53
1,6.36,21,7,12,18
1,18.5,21,7,11,38
1,11.5,21,7,10,43
0,1.56,21,7,9,48
1,4.13,21,7,9,31
0,1.89,21,7,8,58
0,1.2,21,7,8,38
0,1.28,21,7,8,23
0,1.0,21,7,8,13
0,1.05,21,7,8,3
0,1.6,21,7,7,48
0,1.63,21,7,7,33
1,23.7,21,7,7,13
0,1.09,21,7,6,13
0,1.61,21,7,5,58
0,1.0,21,7,5,43
0,1.46,21,7,5,33
1,4.11,21,7,5,18
0,1.74,21,7,4,43
1,3.4,21,7,4,22
0,1.02,21,7,3,52
0,1.1,21,7,3,42
0,1.75,21,7,3,32
0,1.0,21,7,3,12
1,2.41,21,7,3,2
0,1.05,21,7,2,37
0,1.02,21,7,2,27
0,1.0,21,7,2,12
0,1.61,21,7,2,2
1,2.28,21,7,1,47
1,11.3,21,7,1,22
1,21.8,21,7,0,32
1,9.68,21,6,59,32
1,2.02,21,6,58,42
1,349.0,21,6,58,22
1,122.0,21,6,56,32
1,2.29,21,6,55,2
1,6.85,21,6,54,37
1,46.2,21,6,53,52
0,1.25,21,6,52,37
0,1.02,21,6,52,27
0,1.05,21,6,52,17
1,4.49,21,6,52,2
1,3.48,21,6,51,27
1,3.31,21,6,50,57
1,4.33,21,6,50,27
1,12.3,21,6,49,52
0,1.33,21,6,49,2
0,1.0,21,6,48,47
1,2.01,21,6,48,37
1,8.45,21,6,48,17
1,2.11,21,6,47,32
0,1.71,21,6,47,7
1,2.11,21,6,46,47
0,1.34,21,6,46,27
0,1.0,21,6,46,12
1,2.48,21,6,46,2
0,1.31,21,6,45,41
1,3.57,21,6,45,22
1,3.76,21,6,44,51
0,1.0,21,6,44,16
0,1.48,21,6,44,6
1,7.56,21,6,43,51
1,3.41,21,6,43,6
1,4.52,21,6,42,36
0,1.59,21,6,42,6
0,1.05,21,6,41,46
1,2.24,21,6,41,31
1,2.68,21,6,41,6
1,8.7,21,6,40,41
1,58.2,21,6,39,56
0,1.43,21,6,38,36
0,1.29,21,6,38,21
1,2.69,21,6,38,11
0,1.4,21,6,37,41
1,68.4,21,6,37,26
1,4.43,21,6,36,6
1,5.81,21,6,35,31
1,1157.0,21,6,34,51
1,14.9,21,6,32,41
1,2.77,21,6,31,46
1,8.47,21,6,31,21
1,13.4,21,6,30,36
0,1.0,21,6,29,41
0,1.16,21,6,29,31
1,2.9,21,6,29,21
1,2.57,21,6,28,51
1,3.74,21,6,28,26
0,1.96,21,6,27,51
0,1.01,21,6,27,31
0,1.73,21,6,27,21
0,1.62,21,6,27,1
0,1.45,21,6,26,45
0,1.45,21,6,26,25
0,1.12,21,6,26,10
1,2.0,21,6,26,0
1,3.38,21,6,25,40
0,1.09,21,6,25,5
0,1.03,21,6,24,55
0,1.0,21,6,24,45
1,2.42,21,6,24,35
0,1.48,21,6,24,10
1,6.55,21,6,23,55
0,1.35,21,6,23,15
0,1.43,21,6,23,0
0,1.45,21,6,22,40
0,1.65,21,6,22,25
1,5.18,21,6,22,5
0,1.9,21,6,21,30
0,1.53,21,6,21,10
1,2.66,21,6,20,50
0,1.28,21,6,20,25
0,1.12,21,6,20,10
1,2.26,21,6,20,0
1,2.06,21,6,19,35
0,1.19,21,6,19,15
1,3.17,21,6,19,0
1,2.75,21,6,18,30
0,1.67,21,6,18,5
0,1.21,21,6,17,45
0,1.2,21,6,17,35
0,1.0,21,6,17,20
0,1.23,21,6,17,10
1,2.45,21,6,16,55
0,1.14,21,6,16,30
0,1.13,21,6,16,20
0,1.14,21,6,16,10
1,2.2,21,6,15,55
1,3.42,21,6,15,30
0,1.87,21,6,15,0
1,4.28,21,6,14,40
1,15.8,21,6,14,5
0,1.19,21,6,13,10
1,14.0,21,6,13,0
1,5.2,21,6,12,5
0,1.18,21,6,11,25
0,1.01,21,6,11,15
1,2.81,21,6,11,5
0,1.34,21,6,10,35
0,1.3,21,6,10,20
1,9.6,21,6,10,5
1,4.87,21,6,9,20
1,2.3,21,6,8,45
0,1.0,21,6,8,20
1,31.8,21,6,8,10
1,13.2,21,6,7,0
1,5.08,21,6,6,9
1,6.52,21,6,5,30
1,5.04,21,6,4,49
1,2.18,21,6,4,14
0,1.07,21,6,3,49
0,1.85,21,6,3,39
1,4.35,21,6,3,19
0,1.14,21,6,2,44
1,3.42,21,6,2,34
0,1.78,21,6,1,59
1,3.56,21,6,1,44
0,1.46,21,6,1,9
1,17.6,21,6,0,54
0,1.59,21,5,59,54
0,1.3,21,5,59,39
1,3.12,21,5,59,24
1,2.47,21,5,58,54
1,5.61,21,5,58,29
1,5.73,21,5,57,49
1,7.63,21,5,57,14
0,1.45,21,5,56,29
1,25.0,21,5,56,9
1,2.0,21,5,55,9
1,9.18,21,5,54,44
0,1.64,21,5,53,59
1,2.55,21,5,53,39
1,9.7,21,5,53,14
1,5.07,21,5,52,29
1,2.02,21,5,51,49
1,14.9,21,5,51,29
1,2.15,21,5,50,34
0,1.06,21,5,50,9
0,1.03,21,5,49,59
0,1.2,21,5,49,49
1,5.59,21,5,49,34
1,3.1,21,5,48,59
1,2.14,21,5,48,29
1,3.29,21,5,48,4
0,1.45,21,5,47,34
1,2.0,21,5,47,19
0,1.31,21,5,46,59
0,1.09,21,5,46,44
0,1.0,21,5,46,34
1,6.38,21,5,46,24
0,1.17,21,5,45,43
0,1.97,21,5,45,29
0,1.1,21,5,45,8
0,1.01,21,5,44,53
1,2.25,21,5,44,43
0,1.33,21,5,44,23
0,1.76,21,5,44,8
1,3.53,21,5,43,48
0,1.45,21,5,43,18
0,1.66,21,5,42,58
0,1.41,21,5,42,43
1,3.36,21,5,42,28
0,1.0,21,5,41,58
0,1.21,21,5,41,48
1,4.48,21,5,41,33
0,1.14,21,5,40,58
0,1.05,21,5,40,43
0,1.31,21,5,40,33
0,1.81,21,5,40,18
0,1.82,21,5,39,58
1,3.37,21,5,39,38
0,1.0,21,5,39,8
0,1.15,21,5,38,58
0,1.37,21,5,38,48
0,1.49,21,5,38,33
0,1.05,21,5,38,13
1,2.04,21,5,38,3
0,1.07,21,5,37,43
1,3.52,21,5,37,33
0,1.88,21,5,36,58
0,1.35,21,5,36,38
1,4.23,21,5,36,23
0,1.27,21,5,35,53
0,1.1,21,5,35,38
1,2.26,21,5,35,23
0,1.27,21,5,35,3
0,1.13,21,5,34,48
1,2.76,21,5,34,38
1,4.04,21,5,34,8
1,5.98,21,5,33,38
1,2.19,21,5,32,58
1,42.2,21,5,32,33
0,1.42,21,5,31,18
1,2.52,21,5,31,3
1,8.95,21,5,30,38
1,3.45,21,5,29,53
0,1.03,21,5,29,23
1,5.1,21,5,29,13
1,4.39,21,5,28,33
1,3.47,21,5,27,58
0,1.51,21,5,27,28
1,3.85,21,5,27,13
1,6.31,21,5,26,37
0,1.01,21,5,25,57
0,1.63,21,5,25,47
0,1.0,21,5,25,32
0,1.27,21,5,25,23
1,2.38,21,5,25,7
1,2.86,21,5,24,42
1,4.86,21,5,24,12
0,1.99,21,5,23,37
1,3.38,21,5,23,17
1,2.39,21,5,22,47
0,1.0,21,5,22,22
0,1.11,21,5,22,12
0,1.12,21,5,21,57
0,1.07,21,5,21,47
1,2.14,21,5,21,37
1,9.38,21,5,21,12
1,2.67,21,5,20,27
1,2.77,21,5,20,2
1,3.13,21,5,19,32
0,1.23,21,5,19,2
1,8.6,21,5,18,52
1,4.99,21,5,18,7
0,1.0,21,5,17,27
0,1.0,21,5,17,17
1,3.09,21,5,17,7
0,1.43,21,5,16,37
0,1.17,21,5,16,22
0,1.0,21,5,16,12
0,1.76,21,5,16,2
0,1.61,21,5,15,42
0,1.87,21,5,15,22
1,3.52,21,5,15,2
1,16.2,21,5,14,32
1,9.02,21,5,13,37
0,1.58,21,5,12,47
0,1.0,21,5,12,32
0,1.83,21,5,12,22
0,1.3,21,5,12,2
0,1.17,21,5,11,47
1,2.21,21,5,11,32
0,1.08,21,5,11,12
1,3.83,21,5,10,57
1,2.03,21,5,10,27
0,1.05,21,5,10,7
0,1.03,21,5,9,52
1,4.05,21,5,9,42
0,1.91,21,5,9,12
1,111.0,21,5,8,52
1,2.6,21,5,7,21
1,2.13,21,5,6,56
0,1.0,21,5,6,31
1,2.05,21,5,6,21
0,1.54,21,5,6,1
1,2.89,21,5,5,41
0,1.14,21,5,5,17
1,22.4,21,5,5,1
0,1.0,21,5,4,1
1,2.86,21,5,3,51
1,2.22,21,5,3,21
1,54.5,21,5,3,1
0,1.35,21,5,1,41
0,1.13,21,5,1,26
1,4.67,21,5,1,16
0,1.18,21,5,0,41
0,1.07,21,5,0,26
1,8.89,21,5,0,16
0,1.68,21,4,59,31
0,1.33,21,4,59,11
0,1.37,21,4,58,56
0,1.71,21,4,58,41
0,1.28,21,4,58,21
1,2.12,21,4,58,11
1,2.77,21,4,57,46
1,3.13,21,4,57,21
0,1.22,21,4,56,51
1,9.83,21,4,56,36
1,2.21,21,4,55,51
1,7.6,21,4,55,26
1,2.23,21,4,54,41
1,7.7,21,4,54,16
0,1.56,21,4,53,36
1,3.2,21,4,53,16
0,1.53,21,4,52,46
0,1.26,21,4,52,31
1,2.08,21,4,52,16
0,1.38,21,4,51,56
0,1.01,21,4,51,41
0,1.13,21,4,51,31
0,1.25,21,4,51,16
1,8.22,21,4,51,1
1,2.18,21,4,50,16
0,1.2,21,4,49,56
1,3.44,21,4,49,41
0,1.99,21,4,49,11
0,1.19,21,4,48,50
0,1.48,21,4,48,35
1,2.05,21,4,48,21
1,2.07,21,4,47,55
0,1.08,21,4,47,35
1,2.86,21,4,47,25
0,1.02,21,4,46,55
1,3.25,21,4,46,45
0,1.15,21,4,46,15
1,19.1,21,4,46,7
0,1.22,21,4,45,5
0,1.87,21,4,44,50
1,2.27,21,4,44,30
1,2.62,21,4,44,10
1,4.89,21,4,43,40
1,2.6,21,4,43,5
1,6.64,21,4,42,40
1,3.53,21,4,42,0
0,1.02,21,4,41,25
0,1.77,21,4,41,15
1,2.32,21,4,40,55
1,8.82,21,4,40,35
1,20.8,21,4,39,45
0,1.38,21,4,38,45
1,18.5,21,4,38,30
1,2.48,21,4,37,30
1,2.13,21,4,37,5
1,9.17,21,4,36,45
1,3.47,21,4,35,55
0,1.0,21,4,35,25
0,1.92,21,4,35,15
0,1.1,21,4,34,55
0,1.9,21,4,34,45
1,5.92,21,4,34,25
0,1.65,21,4,33,45
0,1.47,21,4,33,25
